,filename,cough_detected,nframes,duration,status
16235,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c70a91d5-2b63-4808-88ba-8af62acf911d.webm,0.8764,219618.0,9.96,
16236,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c70d5f56-3af6-4a86-8d63-2a3bdedf5a93.webm,0.7091,215649.0,9.78,
16239,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c70e5c21-fd7b-4d37-bfb8-8f2739bc2772.webm,0.9012,218295.0,9.9,
16240,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7146da1-d5f0-4841-8c88-541011f837ac.webm,0.9306,123039.0,5.58,
16249,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c72185a0-904d-422b-b91e-f6440c1623cd.webm,0.9289,206388.0,9.36,
16257,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c732c61a-1178-43e0-bbea-dc84bb813c25.wav,0.9942,220148.0,9.984,
16258,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7340d84-2304-426f-bce5-06eb2b5f4252.webm,0.7319,205065.0,9.3,
16260,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7367694-beae-4361-8671-cf7fba30316e.webm,0.7702,62181.0,2.82,
16261,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7385617-fe9a-4aa9-b609-0128789e3709.webm,0.997,211680.0,9.6,
16267,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c73f1886-356a-47b7-a530-dc856f8188c6.webm,0.8388,213003.0,9.66,
16272,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7470ebb-433a-4e6f-bf8e-1d29c39587b5.webm,0.8142,215649.0,9.78,
16274,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c74fc9b2-a85e-402d-a51d-f178fcd00abe.webm,0.9733,84672.0,3.84,
16278,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c75a564b-d570-4c87-ad0e-7fea5af536ed.ogg,0.9517,107604.0,4.88,
16280,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7605266-3c79-4178-a2bc-c5ad39641ac2.webm,0.8562,120393.0,5.46,
16281,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c760c87f-40a1-4d1d-8e47-b3337269653e.webm,0.7122,92610.0,4.2,
16286,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c77805cf-e9b3-4aec-84b4-f26e276ad354.webm,0.9888,219618.0,9.96,
16287,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c779a105-e078-4197-808e-e8d86dd0460e.webm,0.9992,202419.0,9.18,
16292,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7871b34-4d11-4106-adc5-95f49f77ed63.webm,0.9714,89964.0,4.08,
16293,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c78caae4-eec1-4cae-a1d1-127850fab8d0.webm,0.7582,66150.0,3.0,
16295,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7974858-2b8c-46ab-a1d3-6ee03f392555.webm,0.8094,153468.0,6.96,
16300,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c79cddc6-a212-44fc-9deb-0eddbf7c953e.webm,0.9951,134946.0,6.12,
16319,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7d51b99-95a2-4ee8-b090-54c024579317.webm,0.9889,219618.0,9.96,
16324,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7e2987e-1c24-417b-b1ef-5964ed3ac820.webm,0.9595,219618.0,9.96,
16330,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7f38cad-3c8d-4c58-b8b3-5c12771ab65b.webm,0.7696,218295.0,9.9,
16331,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7f44f1f-09a4-4227-b6b8-6320c2b1c491.webm,0.927,80703.0,3.66,
16334,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c7fd5e16-33c8-49ab-9ebb-81f4789dc374.webm,0.9877,202419.0,9.18,
16345,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c81cc9c0-0c7c-491e-ace3-1abbf45b2bc0.webm,0.9507,66150.0,3.0,
16348,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c829cc9d-5d71-4923-930a-08d87c5c359f.webm,0.9581,215649.0,9.78,
16356,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c84b7019-6f9c-4c96-b623-1aaff7c5093d.webm,0.8472,219618.0,9.96,
16357,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c851af26-6f2d-4efb-b4ba-2e5f62a9d531.webm,0.9706,216972.0,9.84,
16358,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c8595dfd-4374-421d-a94c-27e8f28d4209.webm,0.7244,218295.0,9.9,
16365,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c866abb4-faee-41ea-9cab-2ebc7548f75b.ogg,0.891,212033.0,9.616,
16369,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c870f36c-ec78-4246-b4ce-c34dd8253bfa.webm,0.9702,62181.0,2.82,
16371,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c87abcbc-a844-4e6a-85c2-3f071842c8b7.webm,0.9857,120393.0,5.46,
16376,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c886ea87-b35b-4acf-9747-3fc362102678.webm,0.8556,219618.0,9.96,
16379,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c891716a-27aa-4044-a1f2-0cb51d36dbdf.webm,0.9938,216972.0,9.84,
16380,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c8970691-a686-4506-9950-3b4e8eedfb8a.ogg,0.9593,145387.0,6.5935,
16382,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c89e77cc-928d-4b84-9d31-076717f7fc05.wav,0.9742,61152.0,2.7733,
16390,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c8b81501-ffb7-4105-aaca-1d62112ad1c5.wav,0.9596,155232.0,7.04,
16395,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c8bebbe2-1c7a-47c8-a3ec-6d84786ec838.webm,0.7915,148176.0,6.72,
16396,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c8c594d4-a8f8-447b-a6c6-256354a428e0.webm,0.7482,218295.0,9.9,
16406,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c8e0cef1-bb64-4a4b-bd6d-babbf5f1fbe2.wav,0.9356,220148.0,9.984,
16408,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c8e83242-7ab8-4506-b2f3-74e3fc0dc016.webm,0.9843,219618.0,9.96,
16413,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c8ee96bc-22b6-422c-bcfd-89c1ecbc666b.webm,0.91,116424.0,5.28,
16418,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9054fa3-e080-4a63-b6e9-408f030de757.webm,0.7989,216972.0,9.84,
16420,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9085f56-95ba-4aa9-8316-cdad8eccef0e.webm,0.9296,218295.0,9.9,
16422,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c90b6c31-7665-49cf-895b-419b099abbe6.webm,0.9877,115101.0,5.22,
16436,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9205630-a386-4d38-afbe-850844ab8b6b.webm,0.9916,82026.0,3.72,
16439,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9259945-3b6b-4c80-bb22-e4a1f5afae50.webm,0.9031,104517.0,4.74,
16440,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c925e055-b912-4478-9963-21257bbfe492.webm,0.9969,219618.0,9.96,
16445,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c929f7fe-23e8-40a5-b79d-ce16e395ed52.ogg,0.6935,222264.0,10.08,
16448,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c92db349-5a62-42d1-b72d-4242e81ad510.webm,0.9159,218295.0,9.9,
16449,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c932f9f3-5aa1-4336-8c31-304890eca15a.webm,0.8219,146853.0,6.66,
16450,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c93314f6-8d74-4fd8-b1b7-26a1a1e52a19.webm,0.9893,214326.0,9.72,
16458,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c95a8784-b547-4533-9c91-1319525607f1.ogg,0.8059,164229.0,7.448,
16459,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c961a082-77cf-412a-ba8a-66fff0b7bc82.webm,0.8523,219618.0,9.96,
16460,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9653a4d-32c2-484f-9589-53e2b9a0d04e.webm,0.9729,219618.0,9.96,
16466,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9780b44-da84-4146-8b1c-845d2d849a0d.webm,0.9374,189189.0,8.58,
16467,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9780cf6-8426-437b-8bb5-b6bf98e26d09.webm,0.991,216972.0,9.84,
16468,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9793a14-49bd-42ee-aeaa-90f96ed55f2d.webm,0.9094,74088.0,3.36,
16470,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c97e3d67-1dcc-4357-97e4-7022e4989bea.webm,0.9497,220941.0,10.02,
16475,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c98dd2c7-5362-4d11-bed7-5241ae871dab.webm,0.7768,168021.0,7.62,
16476,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9902aa8-7be3-4642-b626-2f77c19738af.webm,0.905,219618.0,9.96,
16482,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c99cb822-b60e-4944-a772-f3b0e1147ea6.webm,0.9391,215649.0,9.78,
16493,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9d27ea6-1214-4a5e-946c-b33dfaab96fb.ogg,0.9472,220265.0,9.9893,
16500,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9e75601-96b6-4a1f-85d4-b66e258a495d.webm,0.9885,113778.0,5.16,
16501,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9e8ef47-b9cf-4daa-a7bf-7088b25d1715.webm,0.9869,216972.0,9.84,
16505,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/c9fa0d4d-76d1-41c4-863c-b83bb8908140.webm,0.9903,211680.0,9.6,
16507,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca0683b7-a222-4c1b-82df-ea8c91735505.webm,0.9939,129654.0,5.88,
16509,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca0ac59b-badd-4178-bd56-258c761760eb.webm,0.9802,164052.0,7.44,
16510,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca10c164-b016-4387-9bd9-238cb7bd2dc1.webm,0.9771,219618.0,9.96,
16511,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca149393-69fc-4f2b-b001-2f11b0182075.webm,0.9846,216972.0,9.84,
16514,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca1994d3-1cc0-4565-9fce-63abc87e16c4.webm,0.9847,219618.0,9.96,
16518,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca240fd0-d301-435a-9dcf-e475fbedf110.webm,0.9797,216972.0,9.84,
16532,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca52fbd2-6ea2-4c6a-b139-9e14202c2614.webm,0.9828,210357.0,9.54,
16535,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca67178e-597b-4169-950a-abc997326c57.webm,0.9937,148176.0,6.72,
16536,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca6907ce-b480-45fb-9f37-630a2508d569.ogg,0.9199,218972.0,9.9307,
16538,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ca6c6e4d-55a3-4a84-a427-ddfff024c753.webm,0.9806,218295.0,9.9,
16554,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/caac52e4-e8a9-40f4-94b7-f02faa9a2165.webm,0.9917,117747.0,5.34,
16556,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/caae5140-8ccd-498b-ae24-66950c30bac7.webm,0.984,216972.0,9.84,
16560,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/caba988f-e1ca-4a06-add2-8ba5d3c43536.wav,0.9898,111015.0,5.0347,
16564,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cac07635-8c79-4164-a0e9-cb48cad0e0e5.webm,0.8565,169344.0,7.68,
16567,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cac65b03-530a-4f9a-9590-ec022fee6ae3.webm,0.8779,219618.0,9.96,
16571,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cae8d192-ecfe-412b-b216-611f198392d5.webm,0.9658,194481.0,8.82,
16572,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/caee6b95-d6a6-4647-b960-96bdac61860d.webm,0.7793,214326.0,9.72,
16573,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/caf07708-037e-44b8-b4f9-abeb76b237f2.webm,0.9894,115101.0,5.22,
16583,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb129db6-ba97-48b5-9b70-23885295954a.webm,0.9956,166698.0,7.56,
16587,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb1e1f20-fa76-4a03-b139-8850fd75d0e4.webm,0.9786,171990.0,7.8,
16589,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb200748-a7a6-4b63-903a-7773a3dfaf5b.webm,0.7672,150822.0,6.84,
16590,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb218fde-167e-43d2-baa6-9732cfd1f886.webm,0.9985,211680.0,9.6,
16594,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb2f620a-2a64-4749-9a4d-8f5d237dc11e.webm,0.8861,218295.0,9.9,
16597,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb369f0d-1edd-4ce2-821c-d530e1323573.webm,0.8281,218295.0,9.9,
16602,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb3bcda8-3d94-4c0e-836a-d386dc95dada.webm,0.9967,216972.0,9.84,
16607,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb49f798-bf68-4558-a0f0-c367cc62d61f.webm,0.7918,219618.0,9.96,
16615,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb6702d2-0c5b-465b-a09a-6371cefb63ec.webm,0.7192,198450.0,9.0,
16619,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cb89e13c-f7b9-4277-8529-85385032e6b2.webm,0.8407,59535.0,2.7,
16629,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbb6ecb3-9e6e-4eb7-ad23-2801085a00d5.webm,0.8391,117747.0,5.34,
16632,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbbd65bd-b247-4b66-b237-64f8d764c94a.webm,0.9943,117747.0,5.34,
16644,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbd83681-129c-44e1-ac1d-b321ad2ff521.webm,0.9599,216972.0,9.84,
16646,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbdc556e-00ac-4b49-bd4a-5ac204cd322c.webm,0.991,215649.0,9.78,
16648,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbdee0fe-edec-4131-a6c7-d60c18bd8fc0.wav,0.7983,78087.0,3.5414,
16649,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbdeeb20-c84f-4f92-9515-beb11799e9cc.webm,0.9806,218295.0,9.9,
16651,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbe792ac-397c-4b38-91d3-043fef882f90.webm,0.9303,213003.0,9.66,
16652,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbebe881-546c-469f-8839-55023f7c534f.webm,0.8501,220941.0,10.02,
16653,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbedeb29-7619-4bc4-a61f-045347a73032.webm,0.9914,219618.0,9.96,
16657,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbf48093-1505-4898-ad7b-6186ab5e3067.webm,0.9087,215649.0,9.78,
16658,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cbf76491-d43f-497a-8354-9e6e9529bbaf.webm,0.9857,219618.0,9.96,
16668,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc1709da-9ec3-4be6-8e1e-eab2e80ad260.webm,0.9891,89964.0,4.08,
16669,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc1962e5-d432-4b08-b3a6-d4f5cf1c2382.wav,0.9548,93610.0,4.2454,
16670,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc1ce865-7bef-4c17-be6f-6f01853db0b7.wav,0.9956,107252.0,4.864,
16674,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc2a6839-1c2d-49e8-bf4c-18c52c704fb8.webm,0.9202,101871.0,4.62,
16675,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc2d684f-48f1-4556-a296-66205e9f015a.webm,0.9832,216972.0,9.84,
16678,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc3802b0-7850-4fba-9a69-00829eb68a72.webm,0.9513,85995.0,3.9,
16679,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc3b3e7e-084a-43f3-b4d4-14a31613ba7d.webm,0.9952,219618.0,9.96,
16683,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc40f162-5a8e-47de-ab7b-c0e01ce137f9.webm,0.9685,218295.0,9.9,
16686,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc4b248c-508f-4ff8-8fa6-8264c5b32570.webm,0.9016,210357.0,9.54,
16687,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc4c18f7-9986-4dc6-9994-8c78b430da3c.webm,0.9952,214326.0,9.72,
16688,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc4fbaa3-f185-4b29-9f84-53fca89f90a2.webm,0.9194,219618.0,9.96,
16693,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc5d4284-33e5-44eb-997f-bfb96375c731.webm,0.7426,219618.0,9.96,
16696,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc6cdb11-d4c0-42b1-9872-e442b19e0e15.webm,0.7937,146853.0,6.66,
16701,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc79d12b-7f1d-4b42-93a3-09146f2c00f9.webm,0.982,198450.0,9.0,
16708,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc96a3e7-d493-4482-bf5e-6622d294f750.webm,0.9933,82026.0,3.72,
16709,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cc9988d2-fe93-4b52-af52-adc9d2320415.webm,0.8635,146853.0,6.66,
16711,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cca23d14-961e-4856-bd51-fcb9a2067b6d.webm,0.9596,59535.0,2.7,
16716,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ccb68fa9-504b-4274-bef2-891bc5e7c501.webm,0.9741,60858.0,2.76,
16722,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ccc6d1af-ea26-4aad-a67e-18a7f6d5216c.webm,0.6711,216972.0,9.84,
16723,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ccc8d875-c1dd-463a-89de-d1474950ed8e.webm,0.6561,70119.0,3.18,
16727,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ccd63697-3980-4c04-bd98-97a84f09eb46.webm,0.7492,141561.0,6.42,
16741,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd17793f-68ac-4ab6-9cb1-d8821ecd705c.webm,0.9886,216972.0,9.84,
16745,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd2921c1-d73b-422c-9f3a-e40ebbe43bad.webm,0.9447,194481.0,8.82,
16748,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd2c591a-4050-4cb5-9e40-ac402b4c96f3.webm,0.726,216972.0,9.84,
16753,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd3447e2-5b9a-4cf4-9b6a-13561918c14a.webm,0.9874,216972.0,9.84,
16761,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd43ffeb-f9c8-4bfd-9de5-ab8d2a60544e.webm,0.9866,215649.0,9.78,
16765,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd5a7d4d-a61e-40bf-8f22-598d019f0ebd.webm,0.9944,215649.0,9.78,
16767,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd5f6325-824a-4373-903f-1703e9b21d1f.webm,0.8587,62181.0,2.82,
16778,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd803263-118f-4b70-875a-0aec698d281a.webm,0.9797,79380.0,3.6,
16780,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd82e4ad-dc19-46cd-984a-374fb02a228e.webm,0.9454,216972.0,9.84,
16781,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd8759a6-ab65-47f0-b7db-a3aeb5b89414.webm,0.6664,142884.0,6.48,
16784,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd919b51-c279-4ad9-9b90-aa7d6bf097a7.webm,0.9956,95256.0,4.32,
16785,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd94c3a4-cfd1-4a37-a621-e8a8c1f70db3.webm,0.7787,63504.0,2.88,
16787,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd99d9c4-3ec2-4cc8-803b-e2db85f02c8a.webm,0.9716,100548.0,4.56,
16789,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cd9b8b72-bd87-401e-a429-6c579fec3dae.ogg,0.9566,219475.0,9.9535,
16792,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cda7c748-cc8d-4d1d-a340-a4aa0517137e.webm,0.6708,214326.0,9.72,
16793,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cdb11800-c6ef-4a27-bb0e-7e556d86fdde.webm,0.9931,216972.0,9.84,
16794,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cdb758eb-4ccc-458c-a609-5487ae5b859b.webm,0.972,209034.0,9.48,
16795,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cdb9ecb2-535a-4078-a02f-e695eedc992e.wav,0.9822,220160.0,9.9846,
16796,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cdbd3210-00e8-42d6-a24e-54eb72b7d95b.webm,0.9554,219618.0,9.96,
16797,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cdc0706f-d52b-434a-9954-7109a3a46535.webm,0.7506,219618.0,9.96,
16801,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cdd870b3-31fd-4ef1-a45b-cf61596a43eb.webm,0.9715,214326.0,9.72,
16804,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cddb375a-05e8-4451-b645-ff9470545c54.webm,0.9969,216972.0,9.84,
16806,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cde35f52-8719-45da-80e0-ebeb1308f8d4.webm,0.9808,130977.0,5.94,
16808,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cdee486f-2c81-469c-b1e5-8ff60a04b728.wav,0.6862,222029.0,10.0693,
16819,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce0606f2-67d8-4836-8d81-c620dfab4bd4.webm,0.9349,215649.0,9.78,
16820,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce088c8b-9a5e-4510-b728-d78b96416f90.ogg,0.9666,220621.0,10.0055,
16822,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce0c989e-2592-46b1-839f-a63c6fbe3198.webm,0.9931,214326.0,9.72,
16823,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce0e0637-9613-46db-954b-516f8bae4dd9.wav,0.9406,220160.0,9.9846,
16826,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce121666-486d-4cd5-be21-2dc9c81a5aba.webm,0.9907,216972.0,9.84,
16828,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce1828c9-41e7-4871-92e3-3c9370d7fefb.webm,0.8947,215649.0,9.78,
16829,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce1a401d-c19e-4502-a903-d239472d864c.webm,0.9755,219618.0,9.96,
16830,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce25d20a-eeba-434a-a327-ffb4905539d0.webm,0.7597,215649.0,9.78,
16834,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce2f98ed-58ee-47ef-b6cc-9d8e5a7750a9.webm,0.9862,219618.0,9.96,
16835,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce37d0ee-60b6-4594-b115-5135a11da767.webm,0.9642,218295.0,9.9,
16836,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce3acffd-ca46-4357-8d1b-adb33e0f29aa.webm,0.9872,215649.0,9.78,
16839,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce45cd05-67dc-4531-8fb3-08eb2a81c5ce.webm,0.8214,201096.0,9.12,
16844,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce5b0eca-7460-45b0-a409-48763fe98e9c.webm,0.6612,210357.0,9.54,
16847,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce681bcd-8548-4d84-83d2-3dc896dbc715.webm,0.8131,215649.0,9.78,
16855,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce873425-fad8-4a30-a757-0432c6c65025.webm,0.9905,115101.0,5.22,
16858,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce8bba3c-5ac9-4559-af3e-9ce759e930fa.webm,0.9941,51597.0,2.34,
16863,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ce97c78b-10a4-4aec-b468-f8acb251d722.webm,0.9379,218295.0,9.9,
16870,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/ceb1b83f-af34-4c7c-8339-ead3580e1ce9.webm,0.9543,219618.0,9.96,
16876,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/cec5b53f-c63f-40d6-bbd9-faa0406992c2.webm,0.9932,63504.0,2.88,
